,stimuli_id,background,scenario,questions,outcomes,commentary,model_descr_variant
20,tug-of-war_effort_team-confounded-partner-9-dec_win_how_much_implicit_continuous_variable.txt,"In this event, the athletes are competing in matches of tug-of-war. In each round, the team that wins the round depends on how hard the athletes collectively pull, based on their intrinsic strength modulated by other factors including how much effort they put in to that round.
Athletes compete either individually or as a team.
All matches take place on the same day.","In the first match, Casey and Peyton beat Ness and Taylor.
In the second match, Casey and Peyton beat Fey and Gale.
In the third match, Casey and Peyton beat Harper and Ollie.","['Query 1: Out of 100 random athletes, where do you think Casey ranks in terms of intrinsic strength?', 'Query 2: Out of 100 random athletes, where do you think Peyton ranks in terms of intrinsic strength?', 'Query 3: Out of 100 random athletes, where do you think Fey ranks in terms of intrinsic strength?', 'Query 4: On a percentage scale from 0 to 100%, how much effort do you think Casey put into the second match?', 'Query 5: On a percentage scale from 0 to 100%, how much effort do you think Peyton put into the second match?', 'Query 6: On a percentage scale from 0 to 100%, how much effort do you think Fey put into the second match?', 'Query 7: In a new match later this same day between Casey and Peyton (Team 1) and Ness and Ollie (Team 2), who would win and by how much?', 'Query 8: In a new match later this same day between Casey and Ness (Team 1) and Peyton and Taylor (Team 2), who would win and by how much?']","In the first match, Casey and Peyton beat Ness and Taylor.
In the second match, Casey and Peyton beat Fey and Gale.
In the third match, Casey and Peyton beat Harper and Ollie.",,implicit
21,canoe-race_effort_team-confounded-partner-9-dec_win_how_much_implicit_continuous_variable.txt,"In this event, the athletes are competing in a series of canoe races. In each race, the team that wins depends on the average speed with which the athletes are able to row, based on their intrinsic strength modulated by other factors including how much effort they put in to that race.
Athletes compete either individually or as a team.
All matches take place on the same day.","In the first race, Indiana and Casey beat Kay and Ollie.
In the second race, Indiana and Casey beat Quinn and Gale.
In the third race, Indiana and Casey beat Jamie and Fey.","['Query 1: Out of 100 random athletes, where do you think Indiana ranks in terms of intrinsic strength?', 'Query 2: Out of 100 random athletes, where do you think Casey ranks in terms of intrinsic strength?', 'Query 3: Out of 100 random athletes, where do you think Quinn ranks in terms of intrinsic strength?', 'Query 4: On a percentage scale from 0 to 100%, how much effort do you think Indiana put into the second race?', 'Query 5: On a percentage scale from 0 to 100%, how much effort do you think Casey put into the second race?', 'Query 6: On a percentage scale from 0 to 100%, how much effort do you think Quinn put into the second race?', 'Query 7: In a new race later this same day between Indiana and Casey (Team 1) and Kay and Fey (Team 2), who would win and by how much?', 'Query 8: In a new race later this same day between Indiana and Kay (Team 1) and Casey and Ollie (Team 2), who would win and by how much?']","In the first race, Indiana and Casey beat Kay and Ollie.
In the second race, Indiana and Casey beat Quinn and Gale.
In the third race, Indiana and Casey beat Jamie and Fey.",,implicit
22,diving_well-synchronized_team-confounded-partner-9-dec_win_how_much_implicit_continuous_variable.txt,"In this event, teams of players are competing in rounds of a synchronized diving tournament. The overall dive difficulty attempted by any given team is determined by the least skilled athlete on the team. In each round of a synchronized dive, the team's overall score depends on their dive difficulty and how well matched the team members are in their execution in that particular round.
Athletes compete either individually or as a team.
All matches take place on the same day.","In the first round, Avery and Willow beat Ness and Quinn.
In the second round, Avery and Willow beat Ollie and Lane.
In the third round, Avery and Willow beat Peyton and Harper.","['Query 1: Out of 100 random athletes, where do you think Avery ranks in terms of intrinsic skill?', 'Query 2: Out of 100 random athletes, where do you think Willow ranks in terms of intrinsic skill?', 'Query 3: Out of 100 random athletes, where do you think Ollie ranks in terms of intrinsic skill?', 'Query 4: On a percentage scale from 0 to 100%, how well synchronized do you think Avery was with their teammate in the second round?', 'Query 5: On a percentage scale from 0 to 100%, how well synchronized do you think Willow was with their teammate in the second round?', 'Query 6: On a percentage scale from 0 to 100%, how well synchronized do you think Ollie was with their teammate in the second round?', 'Query 7: In a new round later this same day between Avery and Willow (Team 1) and Ness and Harper (Team 2), who would win and by how much?', 'Query 8: In a new round later this same day between Avery and Ness (Team 1) and Willow and Quinn (Team 2), who would win and by how much?']","In the first round, Avery and Willow beat Ness and Quinn.
In the second round, Avery and Willow beat Ollie and Lane.
In the third round, Avery and Willow beat Peyton and Harper.",,implicit
23,biathalon_shooting-accuracy_team-confounded-partner-9-dec_win_how_much_implicit_continuous_variable.txt,"In this event, teams of players are competing in rounds of a biathalon, a winter sport that combines cross-country skiing races and rifle shooting. In each round, the team that wins depends on the average speed with which the athletes are able to ski, based on their intrinsic strength, as well as each team member's shooting accuracy in that particular round.
Athletes compete either individually or as a team.
All matches take place on the same day.","In the first round, Robin and Ollie beat Lane and Ness.
In the second round, Robin and Ollie beat Sam and Blake.
In the third round, Robin and Ollie beat Val and Taylor.","['Query 1: Out of 100 random athletes, where do you think Robin ranks in terms of intrinsic strength?', 'Query 2: Out of 100 random athletes, where do you think Ollie ranks in terms of intrinsic strength?', 'Query 3: Out of 100 random athletes, where do you think Sam ranks in terms of intrinsic strength?', 'Query 4: On a percentage scale from 0 to 100%, how accurate do you think Robin was at shooting in the second round?', 'Query 5: On a percentage scale from 0 to 100%, how accurate do you think Ollie was at shooting in the second round?', 'Query 6: On a percentage scale from 0 to 100%, how accurate do you think Sam was at shooting in the second round?', 'Query 7: In a new round later this same day between Robin and Ollie (Team 1) and Lane and Taylor (Team 2), who would win and by how much?', 'Query 8: In a new round later this same day between Robin and Lane (Team 1) and Ollie and Ness (Team 2), who would win and by how much?']","In the first round, Robin and Ollie beat Lane and Ness.
In the second round, Robin and Ollie beat Sam and Blake.
In the third round, Robin and Ollie beat Val and Taylor.",,implicit
24,tug-of-war_effort_team-explain-away-11b-dec_win_how_much_implicit_continuous_variable.txt,"In this event, the athletes are competing in matches of tug-of-war. In each round, the team that wins the round depends on how hard the athletes collectively pull, based on their intrinsic strength modulated by other factors including how much effort they put in to that round.
Athletes compete either individually or as a team.
All matches take place on the same day.","In the first match, Sam and Gale lost to Jamie and Lane.
In the second match, Sam and Max lost to Jamie and Ollie.
In the third match, Sam and Avery lost to Jamie and Quinn.
In the fourth match, Sam and Gale beat Jamie and Lane.","['Query 1: Out of 100 random athletes, where do you think Sam ranks in terms of intrinsic strength?', 'Query 2: Out of 100 random athletes, where do you think Gale ranks in terms of intrinsic strength?', 'Query 3: Out of 100 random athletes, where do you think Jamie ranks in terms of intrinsic strength?', 'Query 4: On a percentage scale from 0 to 100%, how much effort do you think Sam put into the fourth match?', 'Query 5: On a percentage scale from 0 to 100%, how much effort do you think Gale put into the fourth match?', 'Query 6: On a percentage scale from 0 to 100%, how much effort do you think Jamie put into the fourth match?', 'Query 7: In a new match later this same day between Sam and Gale (Team 1) and Max and Quinn (Team 2), who would win and by how much?', 'Query 8: In a new match later this same day between Sam and Jamie (Team 1) and Gale and Lane (Team 2), who would win and by how much?']","In the first match, Sam and Gale lost to Jamie and Lane.
In the second match, Sam and Max lost to Jamie and Ollie.
In the third match, Sam and Avery lost to Jamie and Quinn.
In the fourth match, Sam and Gale beat Jamie and Lane.",,implicit
25,canoe-race_effort_team-explain-away-11b-dec_win_how_much_implicit_continuous_variable.txt,"In this event, the athletes are competing in a series of canoe races. In each race, the team that wins depends on the average speed with which the athletes are able to row, based on their intrinsic strength modulated by other factors including how much effort they put in to that race.
Athletes compete either individually or as a team.
All matches take place on the same day.","In the first race, Val and Taylor lost to Peyton and Harper.
In the second race, Val and Ness lost to Peyton and Indiana.
In the third race, Val and Willow lost to Peyton and Blake.
In the fourth race, Val and Taylor beat Peyton and Harper.","['Query 1: Out of 100 random athletes, where do you think Val ranks in terms of intrinsic strength?', 'Query 2: Out of 100 random athletes, where do you think Taylor ranks in terms of intrinsic strength?', 'Query 3: Out of 100 random athletes, where do you think Peyton ranks in terms of intrinsic strength?', 'Query 4: On a percentage scale from 0 to 100%, how much effort do you think Val put into the fourth race?', 'Query 5: On a percentage scale from 0 to 100%, how much effort do you think Taylor put into the fourth race?', 'Query 6: On a percentage scale from 0 to 100%, how much effort do you think Peyton put into the fourth race?', 'Query 7: In a new race later this same day between Val and Taylor (Team 1) and Ness and Blake (Team 2), who would win and by how much?', 'Query 8: In a new race later this same day between Val and Peyton (Team 1) and Taylor and Harper (Team 2), who would win and by how much?']","In the first race, Val and Taylor lost to Peyton and Harper.
In the second race, Val and Ness lost to Peyton and Indiana.
In the third race, Val and Willow lost to Peyton and Blake.
In the fourth race, Val and Taylor beat Peyton and Harper.",,implicit
26,diving_well-synchronized_team-explain-away-11b-dec_win_how_much_implicit_continuous_variable.txt,"In this event, teams of players are competing in rounds of a synchronized diving tournament. The overall dive difficulty attempted by any given team is determined by the least skilled athlete on the team. In each round of a synchronized dive, the team's overall score depends on their dive difficulty and how well matched the team members are in their execution in that particular round.
Athletes compete either individually or as a team.
All matches take place on the same day.","In the first round, Max and Kay lost to Fey and Indiana.
In the second round, Max and Harper lost to Fey and Taylor.
In the third round, Max and Ness lost to Fey and Sam.
In the fourth round, Max and Kay beat Fey and Indiana.","['Query 1: Out of 100 random athletes, where do you think Max ranks in terms of intrinsic skill?', 'Query 2: Out of 100 random athletes, where do you think Kay ranks in terms of intrinsic skill?', 'Query 3: Out of 100 random athletes, where do you think Fey ranks in terms of intrinsic skill?', 'Query 4: On a percentage scale from 0 to 100%, how well synchronized do you think Max was with their teammate in the fourth round?', 'Query 5: On a percentage scale from 0 to 100%, how well synchronized do you think Kay was with their teammate in the fourth round?', 'Query 6: On a percentage scale from 0 to 100%, how well synchronized do you think Fey was with their teammate in the fourth round?', 'Query 7: In a new round later this same day between Max and Kay (Team 1) and Harper and Sam (Team 2), who would win and by how much?', 'Query 8: In a new round later this same day between Max and Fey (Team 1) and Kay and Indiana (Team 2), who would win and by how much?']","In the first round, Max and Kay lost to Fey and Indiana.
In the second round, Max and Harper lost to Fey and Taylor.
In the third round, Max and Ness lost to Fey and Sam.
In the fourth round, Max and Kay beat Fey and Indiana.",,implicit
27,biathalon_shooting-accuracy_team-explain-away-11b-dec_win_how_much_implicit_continuous_variable.txt,"In this event, teams of players are competing in rounds of a biathalon, a winter sport that combines cross-country skiing races and rifle shooting. In each round, the team that wins depends on the average speed with which the athletes are able to ski, based on their intrinsic strength, as well as each team member's shooting accuracy in that particular round.
Athletes compete either individually or as a team.
All matches take place on the same day.","In the first round, Robin and Sam lost to Willow and Gale.
In the second round, Robin and Peyton lost to Willow and Emery.
In the third round, Robin and Casey lost to Willow and Avery.
In the fourth round, Robin and Sam beat Willow and Gale.","['Query 1: Out of 100 random athletes, where do you think Robin ranks in terms of intrinsic strength?', 'Query 2: Out of 100 random athletes, where do you think Sam ranks in terms of intrinsic strength?', 'Query 3: Out of 100 random athletes, where do you think Willow ranks in terms of intrinsic strength?', 'Query 4: On a percentage scale from 0 to 100%, how accurate do you think Robin was at shooting in the fourth round?', 'Query 5: On a percentage scale from 0 to 100%, how accurate do you think Sam was at shooting in the fourth round?', 'Query 6: On a percentage scale from 0 to 100%, how accurate do you think Willow was at shooting in the fourth round?', 'Query 7: In a new round later this same day between Robin and Sam (Team 1) and Peyton and Avery (Team 2), who would win and by how much?', 'Query 8: In a new round later this same day between Robin and Willow (Team 1) and Sam and Gale (Team 2), who would win and by how much?']","In the first round, Robin and Sam lost to Willow and Gale.
In the second round, Robin and Peyton lost to Willow and Emery.
In the third round, Robin and Casey lost to Willow and Avery.
In the fourth round, Robin and Sam beat Willow and Gale.",,implicit
28,tug-of-war_effort_team-explain-away-confounded-opponent-partner-dec_win_how_much_implicit_continuous_variable.txt,"In this event, the athletes are competing in matches of tug-of-war. In each round, the team that wins the round depends on how hard the athletes collectively pull, based on their intrinsic strength modulated by other factors including how much effort they put in to that round.
Athletes compete either individually or as a team.
All matches take place on the same day.","In the first match, Peyton and Max beat Ness and Robin.
In the second match, Peyton and Max lost to Ness and Robin.
In the third match, Peyton and Max beat Ness and Blake.
In the fourth match, Peyton and Max beat Ness and Casey.
In the fifth match, Peyton and Max beat Ness and Kay.","['Query 1: Out of 100 random athletes, where do you think Peyton ranks in terms of intrinsic strength?', 'Query 2: Out of 100 random athletes, where do you think Max ranks in terms of intrinsic strength?', 'Query 3: Out of 100 random athletes, where do you think Ness ranks in terms of intrinsic strength?', 'Query 4: On a percentage scale from 0 to 100%, how much effort do you think Peyton put into the second match?', 'Query 5: On a percentage scale from 0 to 100%, how much effort do you think Max put into the second match?', 'Query 6: On a percentage scale from 0 to 100%, how much effort do you think Ness put into the second match?', 'Query 7: In a new match later this same day between Peyton and Max (Team 1) and Ness and Robin (Team 2), who would win and by how much?', 'Query 8: In a new match later this same day between Peyton and Max (Team 1) and Robin and Blake (Team 2), who would win and by how much?']","In the first match, Peyton and Max beat Ness and Robin.
In the second match, Peyton and Max lost to Ness and Robin.
In the third match, Peyton and Max beat Ness and Blake.
In the fourth match, Peyton and Max beat Ness and Casey.
In the fifth match, Peyton and Max beat Ness and Kay.",,implicit
29,canoe-race_effort_team-explain-away-confounded-opponent-partner-dec_win_how_much_implicit_continuous_variable.txt,"In this event, the athletes are competing in a series of canoe races. In each race, the team that wins depends on the average speed with which the athletes are able to row, based on their intrinsic strength modulated by other factors including how much effort they put in to that race.
Athletes compete either individually or as a team.
All matches take place on the same day.","In the first race, Gale and Robin beat Blake and Kay.
In the second race, Gale and Robin lost to Blake and Kay.
In the third race, Gale and Robin beat Blake and Willow.
In the fourth race, Gale and Robin beat Blake and Harper.
In the fifth race, Gale and Robin beat Blake and Drew.","['Query 1: Out of 100 random athletes, where do you think Gale ranks in terms of intrinsic strength?', 'Query 2: Out of 100 random athletes, where do you think Robin ranks in terms of intrinsic strength?', 'Query 3: Out of 100 random athletes, where do you think Blake ranks in terms of intrinsic strength?', 'Query 4: On a percentage scale from 0 to 100%, how much effort do you think Gale put into the second race?', 'Query 5: On a percentage scale from 0 to 100%, how much effort do you think Robin put into the second race?', 'Query 6: On a percentage scale from 0 to 100%, how much effort do you think Blake put into the second race?', 'Query 7: In a new race later this same day between Gale and Robin (Team 1) and Blake and Kay (Team 2), who would win and by how much?', 'Query 8: In a new race later this same day between Gale and Robin (Team 1) and Kay and Willow (Team 2), who would win and by how much?']","In the first race, Gale and Robin beat Blake and Kay.
In the second race, Gale and Robin lost to Blake and Kay.
In the third race, Gale and Robin beat Blake and Willow.
In the fourth race, Gale and Robin beat Blake and Harper.
In the fifth race, Gale and Robin beat Blake and Drew.",,implicit
30,diving_well-synchronized_team-explain-away-confounded-opponent-partner-dec_win_how_much_implicit_continuous_variable.txt,"In this event, teams of players are competing in rounds of a synchronized diving tournament. The overall dive difficulty attempted by any given team is determined by the least skilled athlete on the team. In each round of a synchronized dive, the team's overall score depends on their dive difficulty and how well matched the team members are in their execution in that particular round.
Athletes compete either individually or as a team.
All matches take place on the same day.","In the first round, Drew and Robin beat Peyton and Blake.
In the second round, Drew and Robin lost to Peyton and Blake.
In the third round, Drew and Robin beat Peyton and Gale.
In the fourth round, Drew and Robin beat Peyton and Ollie.
In the fifth round, Drew and Robin beat Peyton and Taylor.","['Query 1: Out of 100 random athletes, where do you think Drew ranks in terms of intrinsic skill?', 'Query 2: Out of 100 random athletes, where do you think Robin ranks in terms of intrinsic skill?', 'Query 3: Out of 100 random athletes, where do you think Peyton ranks in terms of intrinsic skill?', 'Query 4: On a percentage scale from 0 to 100%, how well synchronized do you think Drew was with their teammate in the second round?', 'Query 5: On a percentage scale from 0 to 100%, how well synchronized do you think Robin was with their teammate in the second round?', 'Query 6: On a percentage scale from 0 to 100%, how well synchronized do you think Peyton was with their teammate in the second round?', 'Query 7: In a new round later this same day between Drew and Robin (Team 1) and Peyton and Blake (Team 2), who would win and by how much?', 'Query 8: In a new round later this same day between Drew and Robin (Team 1) and Blake and Gale (Team 2), who would win and by how much?']","In the first round, Drew and Robin beat Peyton and Blake.
In the second round, Drew and Robin lost to Peyton and Blake.
In the third round, Drew and Robin beat Peyton and Gale.
In the fourth round, Drew and Robin beat Peyton and Ollie.
In the fifth round, Drew and Robin beat Peyton and Taylor.",,implicit
31,biathalon_shooting-accuracy_team-explain-away-confounded-opponent-partner-dec_win_how_much_implicit_continuous_variable.txt,"In this event, teams of players are competing in rounds of a biathalon, a winter sport that combines cross-country skiing races and rifle shooting. In each round, the team that wins depends on the average speed with which the athletes are able to ski, based on their intrinsic strength, as well as each team member's shooting accuracy in that particular round.
Athletes compete either individually or as a team.
All matches take place on the same day.","In the first round, Quinn and Lane beat Ness and Drew.
In the second round, Quinn and Lane lost to Ness and Drew.
In the third round, Quinn and Lane beat Ness and Indiana.
In the fourth round, Quinn and Lane beat Ness and Ollie.
In the fifth round, Quinn and Lane beat Ness and Sam.","['Query 1: Out of 100 random athletes, where do you think Quinn ranks in terms of intrinsic strength?', 'Query 2: Out of 100 random athletes, where do you think Lane ranks in terms of intrinsic strength?', 'Query 3: Out of 100 random athletes, where do you think Ness ranks in terms of intrinsic strength?', 'Query 4: On a percentage scale from 0 to 100%, how accurate do you think Quinn was at shooting in the second round?', 'Query 5: On a percentage scale from 0 to 100%, how accurate do you think Lane was at shooting in the second round?', 'Query 6: On a percentage scale from 0 to 100%, how accurate do you think Ness was at shooting in the second round?', 'Query 7: In a new round later this same day between Quinn and Lane (Team 1) and Ness and Drew (Team 2), who would win and by how much?', 'Query 8: In a new round later this same day between Quinn and Lane (Team 1) and Drew and Indiana (Team 2), who would win and by how much?']","In the first round, Quinn and Lane beat Ness and Drew.
In the second round, Quinn and Lane lost to Ness and Drew.
In the third round, Quinn and Lane beat Ness and Indiana.
In the fourth round, Quinn and Lane beat Ness and Ollie.
In the fifth round, Quinn and Lane beat Ness and Sam.",,implicit
32,tug-of-war_effort_team-confounded-opponent-12-dec_win_how_much_implicit_continuous_variable.txt,"In this event, the athletes are competing in matches of tug-of-war. In each round, the team that wins the round depends on how hard the athletes collectively pull, based on their intrinsic strength modulated by other factors including how much effort they put in to that round.
Athletes compete either individually or as a team.
All matches take place on the same day.","In the first match, Robin and Ness lost to Gale and Blake.
In the second match, Robin and Jamie lost to Gale and Sam.
In the third match, Robin and Avery lost to Gale and Kay.","['Query 1: Out of 100 random athletes, where do you think Robin ranks in terms of intrinsic strength?', 'Query 2: Out of 100 random athletes, where do you think Ness ranks in terms of intrinsic strength?', 'Query 3: Out of 100 random athletes, where do you think Gale ranks in terms of intrinsic strength?', 'Query 4: On a percentage scale from 0 to 100%, how much effort do you think Robin put into the second match?', 'Query 5: On a percentage scale from 0 to 100%, how much effort do you think Ness put into the first match?', 'Query 6: On a percentage scale from 0 to 100%, how much effort do you think Gale put into the second match?', 'Query 7: In a new match later this same day between Robin and Ness (Team 1) and Jamie and Kay (Team 2), who would win and by how much?', 'Query 8: In a new match later this same day between Robin and Gale (Team 1) and Ness and Blake (Team 2), who would win and by how much?']","In the first match, Robin and Ness lost to Gale and Blake.
In the second match, Robin and Jamie lost to Gale and Sam.
In the third match, Robin and Avery lost to Gale and Kay.",,implicit
33,canoe-race_effort_team-confounded-opponent-12-dec_win_how_much_implicit_continuous_variable.txt,"In this event, the athletes are competing in a series of canoe races. In each race, the team that wins depends on the average speed with which the athletes are able to row, based on their intrinsic strength modulated by other factors including how much effort they put in to that race.
Athletes compete either individually or as a team.
All matches take place on the same day.","In the first race, Fey and Ollie lost to Lane and Jamie.
In the second race, Fey and Harper lost to Lane and Emery.
In the third race, Fey and Blake lost to Lane and Gale.","['Query 1: Out of 100 random athletes, where do you think Fey ranks in terms of intrinsic strength?', 'Query 2: Out of 100 random athletes, where do you think Ollie ranks in terms of intrinsic strength?', 'Query 3: Out of 100 random athletes, where do you think Lane ranks in terms of intrinsic strength?', 'Query 4: On a percentage scale from 0 to 100%, how much effort do you think Fey put into the second race?', 'Query 5: On a percentage scale from 0 to 100%, how much effort do you think Ollie put into the first race?', 'Query 6: On a percentage scale from 0 to 100%, how much effort do you think Lane put into the second race?', 'Query 7: In a new race later this same day between Fey and Ollie (Team 1) and Harper and Gale (Team 2), who would win and by how much?', 'Query 8: In a new race later this same day between Fey and Lane (Team 1) and Ollie and Jamie (Team 2), who would win and by how much?']","In the first race, Fey and Ollie lost to Lane and Jamie.
In the second race, Fey and Harper lost to Lane and Emery.
In the third race, Fey and Blake lost to Lane and Gale.",,implicit
34,diving_well-synchronized_team-confounded-opponent-12-dec_win_how_much_implicit_continuous_variable.txt,"In this event, teams of players are competing in rounds of a synchronized diving tournament. The overall dive difficulty attempted by any given team is determined by the least skilled athlete on the team. In each round of a synchronized dive, the team's overall score depends on their dive difficulty and how well matched the team members are in their execution in that particular round.
Athletes compete either individually or as a team.
All matches take place on the same day.","In the first round, Indiana and Quinn lost to Emery and Max.
In the second round, Indiana and Avery lost to Emery and Val.
In the third round, Indiana and Harper lost to Emery and Fey.","['Query 1: Out of 100 random athletes, where do you think Indiana ranks in terms of intrinsic skill?', 'Query 2: Out of 100 random athletes, where do you think Quinn ranks in terms of intrinsic skill?', 'Query 3: Out of 100 random athletes, where do you think Emery ranks in terms of intrinsic skill?', 'Query 4: On a percentage scale from 0 to 100%, how well synchronized do you think Indiana was with their teammate in the second round?', 'Query 5: On a percentage scale from 0 to 100%, how well synchronized do you think Quinn was with their teammate in the first round?', 'Query 6: On a percentage scale from 0 to 100%, how well synchronized do you think Emery was with their teammate in the second round?', 'Query 7: In a new round later this same day between Indiana and Quinn (Team 1) and Avery and Fey (Team 2), who would win and by how much?', 'Query 8: In a new round later this same day between Indiana and Emery (Team 1) and Quinn and Max (Team 2), who would win and by how much?']","In the first round, Indiana and Quinn lost to Emery and Max.
In the second round, Indiana and Avery lost to Emery and Val.
In the third round, Indiana and Harper lost to Emery and Fey.",,implicit
35,biathalon_shooting-accuracy_team-confounded-opponent-12-dec_win_how_much_implicit_continuous_variable.txt,"In this event, teams of players are competing in rounds of a biathalon, a winter sport that combines cross-country skiing races and rifle shooting. In each round, the team that wins depends on the average speed with which the athletes are able to ski, based on their intrinsic strength, as well as each team member's shooting accuracy in that particular round.
Athletes compete either individually or as a team.
All matches take place on the same day.","In the first round, Harper and Quinn lost to Robin and Max.
In the second round, Harper and Taylor lost to Robin and Drew.
In the third round, Harper and Ollie lost to Robin and Avery.","['Query 1: Out of 100 random athletes, where do you think Harper ranks in terms of intrinsic strength?', 'Query 2: Out of 100 random athletes, where do you think Quinn ranks in terms of intrinsic strength?', 'Query 3: Out of 100 random athletes, where do you think Robin ranks in terms of intrinsic strength?', 'Query 4: On a percentage scale from 0 to 100%, how accurate do you think Harper was at shooting in the second round?', 'Query 5: On a percentage scale from 0 to 100%, how accurate do you think Quinn was at shooting in the first round?', 'Query 6: On a percentage scale from 0 to 100%, how accurate do you think Robin was at shooting in the second round?', 'Query 7: In a new round later this same day between Harper and Quinn (Team 1) and Taylor and Avery (Team 2), who would win and by how much?', 'Query 8: In a new round later this same day between Harper and Robin (Team 1) and Quinn and Max (Team 2), who would win and by how much?']","In the first round, Harper and Quinn lost to Robin and Max.
In the second round, Harper and Taylor lost to Robin and Drew.
In the third round, Harper and Ollie lost to Robin and Avery.",,implicit
36,tug-of-war_effort_team-confounded-opponent-11-dec_win_how_much_implicit_continuous_variable.txt,"In this event, the athletes are competing in matches of tug-of-war. In each round, the team that wins the round depends on how hard the athletes collectively pull, based on their intrinsic strength modulated by other factors including how much effort they put in to that round.
Athletes compete either individually or as a team.
All matches take place on the same day.","In the first match, Harper and Indiana beat Ollie and Taylor.
In the second match, Harper and Gale beat Ollie and Casey.
In the third match, Harper and Robin beat Ollie and Kay.","['Query 1: Out of 100 random athletes, where do you think Harper ranks in terms of intrinsic strength?', 'Query 2: Out of 100 random athletes, where do you think Indiana ranks in terms of intrinsic strength?', 'Query 3: Out of 100 random athletes, where do you think Ollie ranks in terms of intrinsic strength?', 'Query 4: On a percentage scale from 0 to 100%, how much effort do you think Harper put into the third match?', 'Query 5: On a percentage scale from 0 to 100%, how much effort do you think Indiana put into the third match?', 'Query 6: On a percentage scale from 0 to 100%, how much effort do you think Ollie put into the third match?', 'Query 7: In a new match later this same day between Harper and Indiana (Team 1) and Gale and Kay (Team 2), who would win and by how much?', 'Query 8: In a new match later this same day between Harper and Ollie (Team 1) and Indiana and Taylor (Team 2), who would win and by how much?']","In the first match, Harper and Indiana beat Ollie and Taylor.
In the second match, Harper and Gale beat Ollie and Casey.
In the third match, Harper and Robin beat Ollie and Kay.",,implicit
37,canoe-race_effort_team-confounded-opponent-11-dec_win_how_much_implicit_continuous_variable.txt,"In this event, the athletes are competing in a series of canoe races. In each race, the team that wins depends on the average speed with which the athletes are able to row, based on their intrinsic strength modulated by other factors including how much effort they put in to that race.
Athletes compete either individually or as a team.
All matches take place on the same day.","In the first race, Taylor and Fey beat Casey and Kay.
In the second race, Taylor and Harper beat Casey and Peyton.
In the third race, Taylor and Gale beat Casey and Jamie.","['Query 1: Out of 100 random athletes, where do you think Taylor ranks in terms of intrinsic strength?', 'Query 2: Out of 100 random athletes, where do you think Fey ranks in terms of intrinsic strength?', 'Query 3: Out of 100 random athletes, where do you think Casey ranks in terms of intrinsic strength?', 'Query 4: On a percentage scale from 0 to 100%, how much effort do you think Taylor put into the third race?', 'Query 5: On a percentage scale from 0 to 100%, how much effort do you think Fey put into the third race?', 'Query 6: On a percentage scale from 0 to 100%, how much effort do you think Casey put into the third race?', 'Query 7: In a new race later this same day between Taylor and Fey (Team 1) and Harper and Jamie (Team 2), who would win and by how much?', 'Query 8: In a new race later this same day between Taylor and Casey (Team 1) and Fey and Kay (Team 2), who would win and by how much?']","In the first race, Taylor and Fey beat Casey and Kay.
In the second race, Taylor and Harper beat Casey and Peyton.
In the third race, Taylor and Gale beat Casey and Jamie.",,implicit
38,diving_well-synchronized_team-confounded-opponent-11-dec_win_how_much_implicit_continuous_variable.txt,"In this event, teams of players are competing in rounds of a synchronized diving tournament. The overall dive difficulty attempted by any given team is determined by the least skilled athlete on the team. In each round of a synchronized dive, the team's overall score depends on their dive difficulty and how well matched the team members are in their execution in that particular round.
Athletes compete either individually or as a team.
All matches take place on the same day.","In the first round, Emery and Quinn beat Peyton and Sam.
In the second round, Emery and Jamie beat Peyton and Harper.
In the third round, Emery and Drew beat Peyton and Willow.","['Query 1: Out of 100 random athletes, where do you think Emery ranks in terms of intrinsic skill?', 'Query 2: Out of 100 random athletes, where do you think Quinn ranks in terms of intrinsic skill?', 'Query 3: Out of 100 random athletes, where do you think Peyton ranks in terms of intrinsic skill?', 'Query 4: On a percentage scale from 0 to 100%, how well synchronized do you think Emery was with their teammate in the third round?', 'Query 5: On a percentage scale from 0 to 100%, how well synchronized do you think Quinn was with their teammate in the third round?', 'Query 6: On a percentage scale from 0 to 100%, how well synchronized do you think Peyton was with their teammate in the third round?', 'Query 7: In a new round later this same day between Emery and Quinn (Team 1) and Jamie and Willow (Team 2), who would win and by how much?', 'Query 8: In a new round later this same day between Emery and Peyton (Team 1) and Quinn and Sam (Team 2), who would win and by how much?']","In the first round, Emery and Quinn beat Peyton and Sam.
In the second round, Emery and Jamie beat Peyton and Harper.
In the third round, Emery and Drew beat Peyton and Willow.",,implicit
