,stimuli_id,background,scenario,questions,outcomes,commentary,model_descr_variant
20,tug-of-war_effort_team-confounded-partner-9-dec_implicit_continuous_variable.txt,"In this event, the athletes are competing in matches of tug-of-war. In each round, the team that wins the round depends on how hard the athletes collectively pull, based on their intrinsic strength modulated by other factors including how much effort they put in to that round.
Athletes compete either individually or as a team.
All matches take place on the same day.","In the first match, Indiana and Gale beat Taylor and Ollie.
In the second match, Indiana and Gale beat Harper and Jamie.
In the third match, Indiana and Gale beat Blake and Kay.","['Query 1: Out of 100 random athletes, where do you think Indiana ranks in terms of intrinsic strength?', 'Query 2: Out of 100 random athletes, where do you think Gale ranks in terms of intrinsic strength?', 'Query 3: Out of 100 random athletes, where do you think Harper ranks in terms of intrinsic strength?', 'Query 4: On a percentage scale from 0 to 100%, how much effort do you think Indiana put into the second match?', 'Query 5: On a percentage scale from 0 to 100%, how much effort do you think Gale put into the second match?', 'Query 6: On a percentage scale from 0 to 100%, how much effort do you think Harper put into the second match?', 'Query 7: In a new match later today during this same tournament, how likely is it that Indiana and Gale will beat Taylor and Kay?', 'Query 8: In a new match later today during this same tournament, how likely is it that Indiana and Taylor will beat Gale and Ollie?']","In the first match, Indiana and Gale beat Taylor and Ollie.
In the second match, Indiana and Gale beat Harper and Jamie.
In the third match, Indiana and Gale beat Blake and Kay.",,implicit
21,canoe-race_effort_team-confounded-partner-9-dec_implicit_continuous_variable.txt,"In this event, the athletes are competing in a series of canoe races. In each race, the team that wins depends on the average speed with which the athletes are able to row, based on their intrinsic strength modulated by other factors including how much effort they put in to that race.
Athletes compete either individually or as a team.
All matches take place on the same day.","In the first race, Robin and Max beat Lane and Peyton.
In the second race, Robin and Max beat Blake and Fey.
In the third race, Robin and Max beat Ness and Drew.","['Query 1: Out of 100 random athletes, where do you think Robin ranks in terms of intrinsic strength?', 'Query 2: Out of 100 random athletes, where do you think Max ranks in terms of intrinsic strength?', 'Query 3: Out of 100 random athletes, where do you think Blake ranks in terms of intrinsic strength?', 'Query 4: On a percentage scale from 0 to 100%, how much effort do you think Robin put into the second race?', 'Query 5: On a percentage scale from 0 to 100%, how much effort do you think Max put into the second race?', 'Query 6: On a percentage scale from 0 to 100%, how much effort do you think Blake put into the second race?', 'Query 7: In a new race later today during this same tournament, how likely is it that Robin and Max will beat Lane and Drew?', 'Query 8: In a new race later today during this same tournament, how likely is it that Robin and Lane will beat Max and Peyton?']","In the first race, Robin and Max beat Lane and Peyton.
In the second race, Robin and Max beat Blake and Fey.
In the third race, Robin and Max beat Ness and Drew.",,implicit
22,diving_well-synchronized_team-confounded-partner-9-dec_implicit_continuous_variable.txt,"In this event, teams of players are competing in rounds of a synchronized diving tournament. The overall dive difficulty attempted by any given team is determined by the least skilled athlete on the team. In each round of a synchronized dive, the team's overall score depends on their dive difficulty and how well matched the team members are in their execution in that particular round.
Athletes compete either individually or as a team.
All matches take place on the same day.","In the first round, Sam and Harper beat Quinn and Fey.
In the second round, Sam and Harper beat Indiana and Ollie.
In the third round, Sam and Harper beat Robin and Taylor.","['Query 1: Out of 100 random athletes, where do you think Sam ranks in terms of intrinsic skill?', 'Query 2: Out of 100 random athletes, where do you think Harper ranks in terms of intrinsic skill?', 'Query 3: Out of 100 random athletes, where do you think Indiana ranks in terms of intrinsic skill?', 'Query 4: On a percentage scale from 0 to 100%, how well synchronized do you think Sam was with their teammate in the second round?', 'Query 5: On a percentage scale from 0 to 100%, how well synchronized do you think Harper was with their teammate in the second round?', 'Query 6: On a percentage scale from 0 to 100%, how well synchronized do you think Indiana was with their teammate in the second round?', 'Query 7: In a new round later today during this same tournament, how likely is it that Sam and Harper will beat Quinn and Taylor?', 'Query 8: In a new round later today during this same tournament, how likely is it that Sam and Quinn will beat Harper and Fey?']","In the first round, Sam and Harper beat Quinn and Fey.
In the second round, Sam and Harper beat Indiana and Ollie.
In the third round, Sam and Harper beat Robin and Taylor.",,implicit
23,biathalon_shooting-accuracy_team-confounded-partner-9-dec_implicit_continuous_variable.txt,"In this event, teams of players are competing in rounds of a biathalon, a winter sport that combines cross-country skiing races and rifle shooting. In each round, the team that wins depends on the average speed with which the athletes are able to ski, based on their intrinsic strength, as well as each team member's shooting accuracy in that particular round.
Athletes compete either individually or as a team.
All matches take place on the same day.","In the first round, Ness and Blake beat Fey and Val.
In the second round, Ness and Blake beat Avery and Harper.
In the third round, Ness and Blake beat Sam and Casey.","['Query 1: Out of 100 random athletes, where do you think Ness ranks in terms of intrinsic strength?', 'Query 2: Out of 100 random athletes, where do you think Blake ranks in terms of intrinsic strength?', 'Query 3: Out of 100 random athletes, where do you think Avery ranks in terms of intrinsic strength?', 'Query 4: On a percentage scale from 0 to 100%, how accurate do you think Ness was at shooting in the second round?', 'Query 5: On a percentage scale from 0 to 100%, how accurate do you think Blake was at shooting in the second round?', 'Query 6: On a percentage scale from 0 to 100%, how accurate do you think Avery was at shooting in the second round?', 'Query 7: In a new round later today during this same tournament, how likely is it that Ness and Blake will beat Fey and Casey?', 'Query 8: In a new round later today during this same tournament, how likely is it that Ness and Fey will beat Blake and Val?']","In the first round, Ness and Blake beat Fey and Val.
In the second round, Ness and Blake beat Avery and Harper.
In the third round, Ness and Blake beat Sam and Casey.",,implicit
24,tug-of-war_effort_team-explain-away-11b-dec_implicit_continuous_variable.txt,"In this event, the athletes are competing in matches of tug-of-war. In each round, the team that wins the round depends on how hard the athletes collectively pull, based on their intrinsic strength modulated by other factors including how much effort they put in to that round.
Athletes compete either individually or as a team.
All matches take place on the same day.","In the first match, Sam and Val lost to Jamie and Kay.
In the second match, Sam and Gale lost to Jamie and Emery.
In the third match, Sam and Ollie lost to Jamie and Max.
In the fourth match, Sam and Val beat Jamie and Kay.","['Query 1: Out of 100 random athletes, where do you think Sam ranks in terms of intrinsic strength?', 'Query 2: Out of 100 random athletes, where do you think Val ranks in terms of intrinsic strength?', 'Query 3: Out of 100 random athletes, where do you think Jamie ranks in terms of intrinsic strength?', 'Query 4: On a percentage scale from 0 to 100%, how much effort do you think Sam put into the fourth match?', 'Query 5: On a percentage scale from 0 to 100%, how much effort do you think Val put into the fourth match?', 'Query 6: On a percentage scale from 0 to 100%, how much effort do you think Jamie put into the fourth match?', 'Query 7: In a new match later today during this same tournament, how likely is it that Sam and Val will beat Gale and Max?', 'Query 8: In a new match later today during this same tournament, how likely is it that Sam and Jamie will beat Val and Kay?']","In the first match, Sam and Val lost to Jamie and Kay.
In the second match, Sam and Gale lost to Jamie and Emery.
In the third match, Sam and Ollie lost to Jamie and Max.
In the fourth match, Sam and Val beat Jamie and Kay.",,implicit
25,canoe-race_effort_team-explain-away-11b-dec_implicit_continuous_variable.txt,"In this event, the athletes are competing in a series of canoe races. In each race, the team that wins depends on the average speed with which the athletes are able to row, based on their intrinsic strength modulated by other factors including how much effort they put in to that race.
Athletes compete either individually or as a team.
All matches take place on the same day.","In the first race, Taylor and Jamie lost to Robin and Indiana.
In the second race, Taylor and Peyton lost to Robin and Blake.
In the third race, Taylor and Emery lost to Robin and Casey.
In the fourth race, Taylor and Jamie beat Robin and Indiana.","['Query 1: Out of 100 random athletes, where do you think Taylor ranks in terms of intrinsic strength?', 'Query 2: Out of 100 random athletes, where do you think Jamie ranks in terms of intrinsic strength?', 'Query 3: Out of 100 random athletes, where do you think Robin ranks in terms of intrinsic strength?', 'Query 4: On a percentage scale from 0 to 100%, how much effort do you think Taylor put into the fourth race?', 'Query 5: On a percentage scale from 0 to 100%, how much effort do you think Jamie put into the fourth race?', 'Query 6: On a percentage scale from 0 to 100%, how much effort do you think Robin put into the fourth race?', 'Query 7: In a new race later today during this same tournament, how likely is it that Taylor and Jamie will beat Peyton and Casey?', 'Query 8: In a new race later today during this same tournament, how likely is it that Taylor and Robin will beat Jamie and Indiana?']","In the first race, Taylor and Jamie lost to Robin and Indiana.
In the second race, Taylor and Peyton lost to Robin and Blake.
In the third race, Taylor and Emery lost to Robin and Casey.
In the fourth race, Taylor and Jamie beat Robin and Indiana.",,implicit
26,diving_well-synchronized_team-explain-away-11b-dec_implicit_continuous_variable.txt,"In this event, teams of players are competing in rounds of a synchronized diving tournament. The overall dive difficulty attempted by any given team is determined by the least skilled athlete on the team. In each round of a synchronized dive, the team's overall score depends on their dive difficulty and how well matched the team members are in their execution in that particular round.
Athletes compete either individually or as a team.
All matches take place on the same day.","In the first round, Gale and Harper lost to Robin and Fey.
In the second round, Gale and Lane lost to Robin and Peyton.
In the third round, Gale and Drew lost to Robin and Ness.
In the fourth round, Gale and Harper beat Robin and Fey.","['Query 1: Out of 100 random athletes, where do you think Gale ranks in terms of intrinsic skill?', 'Query 2: Out of 100 random athletes, where do you think Harper ranks in terms of intrinsic skill?', 'Query 3: Out of 100 random athletes, where do you think Robin ranks in terms of intrinsic skill?', 'Query 4: On a percentage scale from 0 to 100%, how well synchronized do you think Gale was with their teammate in the fourth round?', 'Query 5: On a percentage scale from 0 to 100%, how well synchronized do you think Harper was with their teammate in the fourth round?', 'Query 6: On a percentage scale from 0 to 100%, how well synchronized do you think Robin was with their teammate in the fourth round?', 'Query 7: In a new round later today during this same tournament, how likely is it that Gale and Harper will beat Lane and Ness?', 'Query 8: In a new round later today during this same tournament, how likely is it that Gale and Robin will beat Harper and Fey?']","In the first round, Gale and Harper lost to Robin and Fey.
In the second round, Gale and Lane lost to Robin and Peyton.
In the third round, Gale and Drew lost to Robin and Ness.
In the fourth round, Gale and Harper beat Robin and Fey.",,implicit
27,biathalon_shooting-accuracy_team-explain-away-11b-dec_implicit_continuous_variable.txt,"In this event, teams of players are competing in rounds of a biathalon, a winter sport that combines cross-country skiing races and rifle shooting. In each round, the team that wins depends on the average speed with which the athletes are able to ski, based on their intrinsic strength, as well as each team member's shooting accuracy in that particular round.
Athletes compete either individually or as a team.
All matches take place on the same day.","In the first round, Blake and Taylor lost to Fey and Val.
In the second round, Blake and Kay lost to Fey and Drew.
In the third round, Blake and Robin lost to Fey and Quinn.
In the fourth round, Blake and Taylor beat Fey and Val.","['Query 1: Out of 100 random athletes, where do you think Blake ranks in terms of intrinsic strength?', 'Query 2: Out of 100 random athletes, where do you think Taylor ranks in terms of intrinsic strength?', 'Query 3: Out of 100 random athletes, where do you think Fey ranks in terms of intrinsic strength?', 'Query 4: On a percentage scale from 0 to 100%, how accurate do you think Blake was at shooting in the fourth round?', 'Query 5: On a percentage scale from 0 to 100%, how accurate do you think Taylor was at shooting in the fourth round?', 'Query 6: On a percentage scale from 0 to 100%, how accurate do you think Fey was at shooting in the fourth round?', 'Query 7: In a new round later today during this same tournament, how likely is it that Blake and Taylor will beat Kay and Quinn?', 'Query 8: In a new round later today during this same tournament, how likely is it that Blake and Fey will beat Taylor and Val?']","In the first round, Blake and Taylor lost to Fey and Val.
In the second round, Blake and Kay lost to Fey and Drew.
In the third round, Blake and Robin lost to Fey and Quinn.
In the fourth round, Blake and Taylor beat Fey and Val.",,implicit
28,tug-of-war_effort_team-explain-away-confounded-opponent-partner-dec_implicit_continuous_variable.txt,"In this event, the athletes are competing in matches of tug-of-war. In each round, the team that wins the round depends on how hard the athletes collectively pull, based on their intrinsic strength modulated by other factors including how much effort they put in to that round.
Athletes compete either individually or as a team.
All matches take place on the same day.","In the first match, Blake and Val beat Ness and Avery.
In the second match, Blake and Val lost to Ness and Avery.
In the third match, Blake and Val beat Ness and Max.
In the fourth match, Blake and Val beat Ness and Emery.
In the fifth match, Blake and Val beat Ness and Robin.","['Query 1: Out of 100 random athletes, where do you think Blake ranks in terms of intrinsic strength?', 'Query 2: Out of 100 random athletes, where do you think Val ranks in terms of intrinsic strength?', 'Query 3: Out of 100 random athletes, where do you think Ness ranks in terms of intrinsic strength?', 'Query 4: On a percentage scale from 0 to 100%, how much effort do you think Blake put into the second match?', 'Query 5: On a percentage scale from 0 to 100%, how much effort do you think Val put into the second match?', 'Query 6: On a percentage scale from 0 to 100%, how much effort do you think Ness put into the second match?', 'Query 7: In a new match later today during this same tournament, how likely is it that Blake and Val will beat Ness and Avery?', 'Query 8: In a new match later today during this same tournament, how likely is it that Blake and Val will beat Avery and Max?']","In the first match, Blake and Val beat Ness and Avery.
In the second match, Blake and Val lost to Ness and Avery.
In the third match, Blake and Val beat Ness and Max.
In the fourth match, Blake and Val beat Ness and Emery.
In the fifth match, Blake and Val beat Ness and Robin.",,implicit
29,canoe-race_effort_team-explain-away-confounded-opponent-partner-dec_implicit_continuous_variable.txt,"In this event, the athletes are competing in a series of canoe races. In each race, the team that wins depends on the average speed with which the athletes are able to row, based on their intrinsic strength modulated by other factors including how much effort they put in to that race.
Athletes compete either individually or as a team.
All matches take place on the same day.","In the first race, Harper and Emery beat Taylor and Ollie.
In the second race, Harper and Emery lost to Taylor and Ollie.
In the third race, Harper and Emery beat Taylor and Kay.
In the fourth race, Harper and Emery beat Taylor and Indiana.
In the fifth race, Harper and Emery beat Taylor and Drew.","['Query 1: Out of 100 random athletes, where do you think Harper ranks in terms of intrinsic strength?', 'Query 2: Out of 100 random athletes, where do you think Emery ranks in terms of intrinsic strength?', 'Query 3: Out of 100 random athletes, where do you think Taylor ranks in terms of intrinsic strength?', 'Query 4: On a percentage scale from 0 to 100%, how much effort do you think Harper put into the second race?', 'Query 5: On a percentage scale from 0 to 100%, how much effort do you think Emery put into the second race?', 'Query 6: On a percentage scale from 0 to 100%, how much effort do you think Taylor put into the second race?', 'Query 7: In a new race later today during this same tournament, how likely is it that Harper and Emery will beat Taylor and Ollie?', 'Query 8: In a new race later today during this same tournament, how likely is it that Harper and Emery will beat Ollie and Kay?']","In the first race, Harper and Emery beat Taylor and Ollie.
In the second race, Harper and Emery lost to Taylor and Ollie.
In the third race, Harper and Emery beat Taylor and Kay.
In the fourth race, Harper and Emery beat Taylor and Indiana.
In the fifth race, Harper and Emery beat Taylor and Drew.",,implicit
30,diving_well-synchronized_team-explain-away-confounded-opponent-partner-dec_implicit_continuous_variable.txt,"In this event, teams of players are competing in rounds of a synchronized diving tournament. The overall dive difficulty attempted by any given team is determined by the least skilled athlete on the team. In each round of a synchronized dive, the team's overall score depends on their dive difficulty and how well matched the team members are in their execution in that particular round.
Athletes compete either individually or as a team.
All matches take place on the same day.","In the first round, Willow and Quinn beat Peyton and Drew.
In the second round, Willow and Quinn lost to Peyton and Drew.
In the third round, Willow and Quinn beat Peyton and Avery.
In the fourth round, Willow and Quinn beat Peyton and Blake.
In the fifth round, Willow and Quinn beat Peyton and Harper.","['Query 1: Out of 100 random athletes, where do you think Willow ranks in terms of intrinsic skill?', 'Query 2: Out of 100 random athletes, where do you think Quinn ranks in terms of intrinsic skill?', 'Query 3: Out of 100 random athletes, where do you think Peyton ranks in terms of intrinsic skill?', 'Query 4: On a percentage scale from 0 to 100%, how well synchronized do you think Willow was with their teammate in the second round?', 'Query 5: On a percentage scale from 0 to 100%, how well synchronized do you think Quinn was with their teammate in the second round?', 'Query 6: On a percentage scale from 0 to 100%, how well synchronized do you think Peyton was with their teammate in the second round?', 'Query 7: In a new round later today during this same tournament, how likely is it that Willow and Quinn will beat Peyton and Drew?', 'Query 8: In a new round later today during this same tournament, how likely is it that Willow and Quinn will beat Drew and Avery?']","In the first round, Willow and Quinn beat Peyton and Drew.
In the second round, Willow and Quinn lost to Peyton and Drew.
In the third round, Willow and Quinn beat Peyton and Avery.
In the fourth round, Willow and Quinn beat Peyton and Blake.
In the fifth round, Willow and Quinn beat Peyton and Harper.",,implicit
31,biathalon_shooting-accuracy_team-explain-away-confounded-opponent-partner-dec_implicit_continuous_variable.txt,"In this event, teams of players are competing in rounds of a biathalon, a winter sport that combines cross-country skiing races and rifle shooting. In each round, the team that wins depends on the average speed with which the athletes are able to ski, based on their intrinsic strength, as well as each team member's shooting accuracy in that particular round.
Athletes compete either individually or as a team.
All matches take place on the same day.","In the first round, Taylor and Fey beat Jamie and Casey.
In the second round, Taylor and Fey lost to Jamie and Casey.
In the third round, Taylor and Fey beat Jamie and Indiana.
In the fourth round, Taylor and Fey beat Jamie and Val.
In the fifth round, Taylor and Fey beat Jamie and Avery.","['Query 1: Out of 100 random athletes, where do you think Taylor ranks in terms of intrinsic strength?', 'Query 2: Out of 100 random athletes, where do you think Fey ranks in terms of intrinsic strength?', 'Query 3: Out of 100 random athletes, where do you think Jamie ranks in terms of intrinsic strength?', 'Query 4: On a percentage scale from 0 to 100%, how accurate do you think Taylor was at shooting in the second round?', 'Query 5: On a percentage scale from 0 to 100%, how accurate do you think Fey was at shooting in the second round?', 'Query 6: On a percentage scale from 0 to 100%, how accurate do you think Jamie was at shooting in the second round?', 'Query 7: In a new round later today during this same tournament, how likely is it that Taylor and Fey will beat Jamie and Casey?', 'Query 8: In a new round later today during this same tournament, how likely is it that Taylor and Fey will beat Casey and Indiana?']","In the first round, Taylor and Fey beat Jamie and Casey.
In the second round, Taylor and Fey lost to Jamie and Casey.
In the third round, Taylor and Fey beat Jamie and Indiana.
In the fourth round, Taylor and Fey beat Jamie and Val.
In the fifth round, Taylor and Fey beat Jamie and Avery.",,implicit
32,tug-of-war_effort_team-confounded-opponent-12-dec_implicit_continuous_variable.txt,"In this event, the athletes are competing in matches of tug-of-war. In each round, the team that wins the round depends on how hard the athletes collectively pull, based on their intrinsic strength modulated by other factors including how much effort they put in to that round.
Athletes compete either individually or as a team.
All matches take place on the same day.","In the first match, Max and Kay lost to Drew and Harper.
In the second match, Max and Sam lost to Drew and Gale.
In the third match, Max and Val lost to Drew and Quinn.","['Query 1: Out of 100 random athletes, where do you think Max ranks in terms of intrinsic strength?', 'Query 2: Out of 100 random athletes, where do you think Kay ranks in terms of intrinsic strength?', 'Query 3: Out of 100 random athletes, where do you think Drew ranks in terms of intrinsic strength?', 'Query 4: On a percentage scale from 0 to 100%, how much effort do you think Max put into the second match?', 'Query 5: On a percentage scale from 0 to 100%, how much effort do you think Kay put into the first match?', 'Query 6: On a percentage scale from 0 to 100%, how much effort do you think Drew put into the second match?', 'Query 7: In a new match later today during this same tournament, how likely is it that Max and Kay will beat Sam and Quinn?', 'Query 8: In a new match later today during this same tournament, how likely is it that Max and Drew will beat Kay and Harper?']","In the first match, Max and Kay lost to Drew and Harper.
In the second match, Max and Sam lost to Drew and Gale.
In the third match, Max and Val lost to Drew and Quinn.",,implicit
33,canoe-race_effort_team-confounded-opponent-12-dec_implicit_continuous_variable.txt,"In this event, the athletes are competing in a series of canoe races. In each race, the team that wins depends on the average speed with which the athletes are able to row, based on their intrinsic strength modulated by other factors including how much effort they put in to that race.
Athletes compete either individually or as a team.
All matches take place on the same day.","In the first race, Blake and Fey lost to Lane and Max.
In the second race, Blake and Avery lost to Lane and Ness.
In the third race, Blake and Sam lost to Lane and Quinn.","['Query 1: Out of 100 random athletes, where do you think Blake ranks in terms of intrinsic strength?', 'Query 2: Out of 100 random athletes, where do you think Fey ranks in terms of intrinsic strength?', 'Query 3: Out of 100 random athletes, where do you think Lane ranks in terms of intrinsic strength?', 'Query 4: On a percentage scale from 0 to 100%, how much effort do you think Blake put into the second race?', 'Query 5: On a percentage scale from 0 to 100%, how much effort do you think Fey put into the first race?', 'Query 6: On a percentage scale from 0 to 100%, how much effort do you think Lane put into the second race?', 'Query 7: In a new race later today during this same tournament, how likely is it that Blake and Fey will beat Avery and Quinn?', 'Query 8: In a new race later today during this same tournament, how likely is it that Blake and Lane will beat Fey and Max?']","In the first race, Blake and Fey lost to Lane and Max.
In the second race, Blake and Avery lost to Lane and Ness.
In the third race, Blake and Sam lost to Lane and Quinn.",,implicit
34,diving_well-synchronized_team-confounded-opponent-12-dec_implicit_continuous_variable.txt,"In this event, teams of players are competing in rounds of a synchronized diving tournament. The overall dive difficulty attempted by any given team is determined by the least skilled athlete on the team. In each round of a synchronized dive, the team's overall score depends on their dive difficulty and how well matched the team members are in their execution in that particular round.
Athletes compete either individually or as a team.
All matches take place on the same day.","In the first round, Gale and Indiana lost to Fey and Harper.
In the second round, Gale and Blake lost to Fey and Robin.
In the third round, Gale and Willow lost to Fey and Peyton.","['Query 1: Out of 100 random athletes, where do you think Gale ranks in terms of intrinsic skill?', 'Query 2: Out of 100 random athletes, where do you think Indiana ranks in terms of intrinsic skill?', 'Query 3: Out of 100 random athletes, where do you think Fey ranks in terms of intrinsic skill?', 'Query 4: On a percentage scale from 0 to 100%, how well synchronized do you think Gale was with their teammate in the second round?', 'Query 5: On a percentage scale from 0 to 100%, how well synchronized do you think Indiana was with their teammate in the first round?', 'Query 6: On a percentage scale from 0 to 100%, how well synchronized do you think Fey was with their teammate in the second round?', 'Query 7: In a new round later today during this same tournament, how likely is it that Gale and Indiana will beat Blake and Peyton?', 'Query 8: In a new round later today during this same tournament, how likely is it that Gale and Fey will beat Indiana and Harper?']","In the first round, Gale and Indiana lost to Fey and Harper.
In the second round, Gale and Blake lost to Fey and Robin.
In the third round, Gale and Willow lost to Fey and Peyton.",,implicit
35,biathalon_shooting-accuracy_team-confounded-opponent-12-dec_implicit_continuous_variable.txt,"In this event, teams of players are competing in rounds of a biathalon, a winter sport that combines cross-country skiing races and rifle shooting. In each round, the team that wins depends on the average speed with which the athletes are able to ski, based on their intrinsic strength, as well as each team member's shooting accuracy in that particular round.
Athletes compete either individually or as a team.
All matches take place on the same day.","In the first round, Fey and Lane lost to Blake and Willow.
In the second round, Fey and Ollie lost to Blake and Quinn.
In the third round, Fey and Jamie lost to Blake and Ness.","['Query 1: Out of 100 random athletes, where do you think Fey ranks in terms of intrinsic strength?', 'Query 2: Out of 100 random athletes, where do you think Lane ranks in terms of intrinsic strength?', 'Query 3: Out of 100 random athletes, where do you think Blake ranks in terms of intrinsic strength?', 'Query 4: On a percentage scale from 0 to 100%, how accurate do you think Fey was at shooting in the second round?', 'Query 5: On a percentage scale from 0 to 100%, how accurate do you think Lane was at shooting in the first round?', 'Query 6: On a percentage scale from 0 to 100%, how accurate do you think Blake was at shooting in the second round?', 'Query 7: In a new round later today during this same tournament, how likely is it that Fey and Lane will beat Ollie and Ness?', 'Query 8: In a new round later today during this same tournament, how likely is it that Fey and Blake will beat Lane and Willow?']","In the first round, Fey and Lane lost to Blake and Willow.
In the second round, Fey and Ollie lost to Blake and Quinn.
In the third round, Fey and Jamie lost to Blake and Ness.",,implicit
36,tug-of-war_effort_team-confounded-opponent-11-dec_implicit_continuous_variable.txt,"In this event, the athletes are competing in matches of tug-of-war. In each round, the team that wins the round depends on how hard the athletes collectively pull, based on their intrinsic strength modulated by other factors including how much effort they put in to that round.
Athletes compete either individually or as a team.
All matches take place on the same day.","In the first match, Emery and Casey beat Peyton and Gale.
In the second match, Emery and Ness beat Peyton and Indiana.
In the third match, Emery and Drew beat Peyton and Willow.","['Query 1: Out of 100 random athletes, where do you think Emery ranks in terms of intrinsic strength?', 'Query 2: Out of 100 random athletes, where do you think Casey ranks in terms of intrinsic strength?', 'Query 3: Out of 100 random athletes, where do you think Peyton ranks in terms of intrinsic strength?', 'Query 4: On a percentage scale from 0 to 100%, how much effort do you think Emery put into the third match?', 'Query 5: On a percentage scale from 0 to 100%, how much effort do you think Casey put into the third match?', 'Query 6: On a percentage scale from 0 to 100%, how much effort do you think Peyton put into the third match?', 'Query 7: In a new match later today during this same tournament, how likely is it that Emery and Casey will beat Ness and Willow?', 'Query 8: In a new match later today during this same tournament, how likely is it that Emery and Peyton will beat Casey and Gale?']","In the first match, Emery and Casey beat Peyton and Gale.
In the second match, Emery and Ness beat Peyton and Indiana.
In the third match, Emery and Drew beat Peyton and Willow.",,implicit
37,canoe-race_effort_team-confounded-opponent-11-dec_implicit_continuous_variable.txt,"In this event, the athletes are competing in a series of canoe races. In each race, the team that wins depends on the average speed with which the athletes are able to row, based on their intrinsic strength modulated by other factors including how much effort they put in to that race.
Athletes compete either individually or as a team.
All matches take place on the same day.","In the first race, Quinn and Lane beat Blake and Fey.
In the second race, Quinn and Robin beat Blake and Indiana.
In the third race, Quinn and Kay beat Blake and Peyton.","['Query 1: Out of 100 random athletes, where do you think Quinn ranks in terms of intrinsic strength?', 'Query 2: Out of 100 random athletes, where do you think Lane ranks in terms of intrinsic strength?', 'Query 3: Out of 100 random athletes, where do you think Blake ranks in terms of intrinsic strength?', 'Query 4: On a percentage scale from 0 to 100%, how much effort do you think Quinn put into the third race?', 'Query 5: On a percentage scale from 0 to 100%, how much effort do you think Lane put into the third race?', 'Query 6: On a percentage scale from 0 to 100%, how much effort do you think Blake put into the third race?', 'Query 7: In a new race later today during this same tournament, how likely is it that Quinn and Lane will beat Robin and Peyton?', 'Query 8: In a new race later today during this same tournament, how likely is it that Quinn and Blake will beat Lane and Fey?']","In the first race, Quinn and Lane beat Blake and Fey.
In the second race, Quinn and Robin beat Blake and Indiana.
In the third race, Quinn and Kay beat Blake and Peyton.",,implicit
38,diving_well-synchronized_team-confounded-opponent-11-dec_implicit_continuous_variable.txt,"In this event, teams of players are competing in rounds of a synchronized diving tournament. The overall dive difficulty attempted by any given team is determined by the least skilled athlete on the team. In each round of a synchronized dive, the team's overall score depends on their dive difficulty and how well matched the team members are in their execution in that particular round.
Athletes compete either individually or as a team.
All matches take place on the same day.","In the first round, Ollie and Quinn beat Blake and Max.
In the second round, Ollie and Avery beat Blake and Jamie.
In the third round, Ollie and Taylor beat Blake and Willow.","['Query 1: Out of 100 random athletes, where do you think Ollie ranks in terms of intrinsic skill?', 'Query 2: Out of 100 random athletes, where do you think Quinn ranks in terms of intrinsic skill?', 'Query 3: Out of 100 random athletes, where do you think Blake ranks in terms of intrinsic skill?', 'Query 4: On a percentage scale from 0 to 100%, how well synchronized do you think Ollie was with their teammate in the third round?', 'Query 5: On a percentage scale from 0 to 100%, how well synchronized do you think Quinn was with their teammate in the third round?', 'Query 6: On a percentage scale from 0 to 100%, how well synchronized do you think Blake was with their teammate in the third round?', 'Query 7: In a new round later today during this same tournament, how likely is it that Ollie and Quinn will beat Avery and Willow?', 'Query 8: In a new round later today during this same tournament, how likely is it that Ollie and Blake will beat Quinn and Max?']","In the first round, Ollie and Quinn beat Blake and Max.
In the second round, Ollie and Avery beat Blake and Jamie.
In the third round, Ollie and Taylor beat Blake and Willow.",,implicit
39,biathalon_shooting-accuracy_team-confounded-opponent-11-dec_implicit_continuous_variable.txt,"In this event, teams of players are competing in rounds of a biathalon, a winter sport that combines cross-country skiing races and rifle shooting. In each round, the team that wins depends on the average speed with which the athletes are able to ski, based on their intrinsic strength, as well as each team member's shooting accuracy in that particular round.
Athletes compete either individually or as a team.
All matches take place on the same day.","In the first round, Val and Robin beat Quinn and Lane.
In the second round, Val and Kay beat Quinn and Harper.
In the third round, Val and Ness beat Quinn and Emery.","['Query 1: Out of 100 random athletes, where do you think Val ranks in terms of intrinsic strength?', 'Query 2: Out of 100 random athletes, where do you think Robin ranks in terms of intrinsic strength?', 'Query 3: Out of 100 random athletes, where do you think Quinn ranks in terms of intrinsic strength?', 'Query 4: On a percentage scale from 0 to 100%, how accurate do you think Val was at shooting in the third round?', 'Query 5: On a percentage scale from 0 to 100%, how accurate do you think Robin was at shooting in the third round?', 'Query 6: On a percentage scale from 0 to 100%, how accurate do you think Quinn was at shooting in the third round?', 'Query 7: In a new round later today during this same tournament, how likely is it that Val and Robin will beat Kay and Emery?', 'Query 8: In a new round later today during this same tournament, how likely is it that Val and Quinn will beat Robin and Lane?']","In the first round, Val and Robin beat Quinn and Lane.
In the second round, Val and Kay beat Quinn and Harper.
In the third round, Val and Ness beat Quinn and Emery.",,implicit
